Date,Name,ASCII Name,Governor ID,Alliance,Power,Total Kills,Kill Points,T1 Kills,T2 Kills,T3 Kills,T4 Kills,T5 Kills,RSS Assistance,Alliance Helps,Dead Troops
2021-11-22,LeoBoyy,LeoBoyy,55986797,Rt38,"33,462,480","3,549,890","37,998,333","149,195","122,138","172,042","2,509,425","597,090","3,239,439,566",19727,"1,243,570"
2021-11-22,LeugimPT2,LeugimPT2,35309022,Rt38,"40,650,007","13,176,749","84,073,002","4,243,573","1,470,698","1,151,943","5,053,558","1,256,977","662,623,270",27856,"1,439,703"
2021-11-22,Lexyyᴿᴬ,LexyyRᴬ,76034575,RA38,"50,074,239","28,936,307","273,938,762","3,922,782","1,026,951","3,310,001","15,567,116","5,109,457","3,709,212,137",42258,"3,105,609"
2021-11-22,LiarsV,LiarsV,0,RP38,"32,040,216","10,643,174","74,351,106","1,153,881","1,216,452","2,075,289","6,056,477","141,075","234,949,535",12087,"598,531"
2021-11-22,Licht Red Baron,Licht Red Baron,63579047,F38s,"25,578,671","1,108,813","9,823,198","140,493","85,203","34,846","748,011","100,260","711,427,209",3728,"1,438,600"
2021-11-22,Lil ARES,Lil ARES,84468452,Rw38,"30,337,780","16,501,616","100,307,662","2,498,342","3,531,285","3,501,056","6,067,746","903,187","981,700,357",43981,"1,302,302"
2021-11-22,Lil Flamma,Lil Flamma,64576781,[{Hp38]Humble plebeians,"34,348,019","11,444","91,399","2,595",0,0,"8,610",239,"5,216,890,125",4400,0
2021-11-22,Lil Flexy I am8,Lil Flexy I am8,73915182,F38i,"40,124,885","19,733,015","161,536,596","5,761,783","600,342","556,994","9,932,234","2,881,662","999,128,485",44969,"3,596,525"
2021-11-22,Little Jūles,Little Jules,84934733,Ri38,"31,338,553","15,654,137","103,679,566","4,059,264","1,588,990","1,400,136","7,802,575","803,172","1,826,446,213",19010,"1,178,870"
2021-11-22,Liusen,Liusen,65527076,RR38,"58,014,142","54,669,969","275,874,292","29,709,910","2,670,092","2,670,134","13,848,507","5,771,326","1,344,613,715",72290,"3,006,955"
2021-11-22,LivingDeadZebu,LivingDeadZebu,11963714,Rt38,"29,831,397","2,518,873","16,793,379","77,987","816,237","220,932","1,381,276","22,441","599,728,618",19280,"828,993"
2021-11-22,Loard2002 OG,Loard2002 OG,71064808,RK38,"36,099,020","20,868,555","153,458,853","3,171,865","3,150,981","2,283,112","10,786,187","1,476,410","842,199,641",23784,"2,192,601"
2021-11-22,Lofted,Lofted,88318766,Rt38,"26,571,264","3,022,034","26,015,980","253,314","112,208","279,793","2,291,265","85,454","872,639,880",22268,"377,493"
2021-11-22,Lord卩nus,Lord卩nus,78804129,RP38,"35,153,377","6,665,025","64,552,337","276,388","710,156","405,557","4,400,396","872,528","934,711,071",26382,"1,327,568"
2021-11-22,Louie13,Louie13,69545360,RP38,"75,669,219","16,049,293","158,172,918","839,102","648,004","1,219,075","11,502,945","1,840,167","1,786,811,554",24150,"904,242"
2021-11-22,Louylou,Louylou,9771821,RK38,"62,848,193","31,302,401","353,487,661","2,865,445","234,262","257,322","20,749,068","7,196,304","4,847,399,533",35932,"8,033,450"
2021-11-22,Lovebooty,Lovebooty,64357899,MB00,"24,687,188","935,475","8,924,348","25,891","132,544","84,073","554,155","138,812","59,889,399",7888,"163,348"
2021-11-22,Low Fi Daver,Low Fi Daver,28491704,RM38,"33,406,417","341,166","3,446,360",0,0,0,"337,696","3,470","1,546,124,700",2823,0
2021-11-22,LuffyLikePuffy,LuffyLikePuffy,56189359,F38s,"24,312,907","1,991,615","9,809,379","427,797","795,039","162,583","464,051","142,145","358,639,953",5989,"811,877"
2021-11-22,Luffyᶤᶺ,LuffyIᶺ,83301961,RX38,"25,602,278","1,269,313","7,324,722","278,050","285,862","182,817","448,556","74,028","709,004,829",9954,"312,918"
2021-11-22,LyoKo,LyoKo,39673397,RR38,"75,360,953","89,137,939","1,000,344,064","5,487,073","4,619,636","3,430,812","53,572,423","22,027,995","2,520,018,093",95803,"6,166,193"
2021-11-22,Läzzy,Lazzy,3534140,DK38,"108,323,847","49,787,588","471,818,057","6,334,307","2,170,062","4,173,518","29,267,702","7,841,999","21,104,326,362",119247,"6,565,655"
2021-11-22,Lýnx Boss Farm,Lynx Boss Farm,64319584,F38s,"31,944,389","16,791,195","89,211,604","1,963,253","5,972,734","3,067,204","5,115,541","672,463","564,387,632",32527,"3,265,390"
2021-11-22,Lýnx Farm Boss,Lynx Farm Boss,63115280,F38s,"37,383,683","14,786,778","87,333,648","4,017,753","2,805,551","1,636,484","5,216,674","1,110,316","10,051,615,210",26750,"4,271,600"
2021-11-22,M WARSONGᴿᴬ,M WARSONGRᴬ,67465056,,"34,647,984","2,997,713","33,642,635","86,137","34,072","38,831","2,337,152","501,521","3,982,403,481",15189,"1,975,042"
2021-11-22,M3LLOW SQUIRREL,M3LLOW SQUIRREL,97642297,Ri38,"27,760,690","2,423,688","20,784,383","116,625","199,178","377,428","1,575,615","154,842","322,909,904",4338,"289,607"
2021-11-22,M3llow AMIR,M3llow AMIR,93578062,Ri38,"24,455,974","3,431,939","13,457,482","498,823","1,541,569","606,815","784,732",0,"115,963,074",9507,"241,968"
2021-11-22,M3llow Abdi1838,M3llow Abdi1838,57008215,Ri38,"27,281,752","6,873,796","48,393,344","1,096,020","761,069","1,433,203","3,075,089","508,415","1,193,051,255",9987,"1,541,131"
2021-11-22,M3llow Choncc,M3llow Choncc,58351719,Rg38,"26,058,808","4,155,022","15,395,132","744,601","2,006,038","569,109","774,778","60,496","336,623,917",7077,"863,410"
2021-11-22,M3llow FAITH,M3llow FAITH,83201249,Ri38,"35,289,922","27,650,095","96,157,174","11,922,472","6,927,525","2,535,695","5,551,321","713,082","370,680,741",24029,"164,031"
2021-11-22,M3llow KiNg x,M3llow KiNg x,27082807,Ri38,"64,503,043","21,942,716","255,739,753","874,285","567,644","639,622","14,535,218","5,325,947","2,758,969,389",36838,"4,487,738"
2021-11-22,M3llow Linh,M3llow Linh,96272429,Ri38,"24,938,559","5,030,587","23,966,099","489,429","1,042,303","2,263,237","1,198,170","37,448","97,900,000",20864,"299,608"
2021-11-22,M3llow Plydz,M3llow Plydz,61498739,Ri38,"40,364,647","2,952,122","16,732,511","536,298","535,431","734,095","1,030,795","115,503","636,157,607",45350,"267,173"
2021-11-22,M3llow Poro,M3llow Poro,96055460,Ri38,"32,973,301","6,210,472","41,322,864","370,591","1,461,624","1,076,047","3,202,289","99,921","136,119,788",16250,"322,843"
2021-11-22,M3llow QUeen,M3llow QUeen,27831676,Rg38,"24,522,225","73,909","1,387,280",0,0,"4,875","1,290","67,744","470,371,085",2720,"21,220"
2021-11-22,M3llow Queen x,M3llow Queen x,26877031,Ri38,"68,666,601","19,935,544","279,189,534","194,761","141,668","129,984","11,103,531","8,365,600","5,401,935,427",40820,"3,806,168"
2021-11-22,M3llow Quinton,M3llow Quinton,96265564,Ri38,"29,443,737","4,113,936","36,380,707","371,939","260,341","283,767","2,930,721","267,168","76,001,000",15402,"299,638"
2021-11-22,M3llow Row,M3llow Row,97465809,Ri38,"43,779,282","1,850,212","14,575,001","123,869","199,929","285,225","1,181,431","59,758","377,509,070",8974,"232,186"
2021-11-22,M3llow Set,M3llow Set,96004591,Ri38,"24,195,328","7,564,505","47,458,381","1,112,638","1,371,548","1,099,007","3,952,951","28,361","92,981,732",13691,"184,089"
2021-11-22,M3llow Shawarma,M3llow Shawarma,45187068,Ri38,"25,603,519","728,695","3,449,323","168,355","209,651","108,875","227,543","14,271","10,258,667",9663,"527,882"
2021-11-22,M3llow SlimJim,M3llow SlimJim,83664660,Ri38,"24,550,731","21,953,580","114,778,823","4,824,227","5,330,139","3,392,220","7,855,506","551,488","249,611,465",29193,"1,466,494"
2021-11-22,M3llow Spider,M3llow Spider,88905382,Ri38,"26,027,386","8,186,339","70,877,371","424,957","1,141,576","501,867","5,585,702","532,237","1,629,786,436",16062,"744,121"
2021-11-22,M3llow TNT,M3llow TNT,96593085,Ri38,"24,351,621","127,127","940,956","5,683","30,112","8,624","80,906","1,802","1,834,657",4651,"122,398"
2021-11-22,M3llow ZooTeR,M3llow ZooTeR,96287173,Ri38,"24,508,373","2,206,592","15,141,929","425,939","306,603","810,459","1,058,886","30,642","5,000,000",31322,"196,840"
2021-11-22,M3llowMabrock x,M3llowMabrock x,63811771,Ri38,"62,736,274","55,612,629","501,386,281","2,417,989","4,213,889","5,728,404","39,548,565","3,703,782","1,841,359,225",18412,"4,542,496"
2021-11-22,MBDB,MBDB,55587705,RX38,"31,269,528","9,953,526","81,358,046","1,954,441","377,499","827,160","5,898,500","895,926","539,319,699",30425,"3,515,122"
2021-11-22,MOTOROLА,MOTOROLА,38980106,RP38,"62,657,661","101,735,810","1,033,121,655","10,659,007","5,356,367","5,118,930","61,222,872","19,378,634","2,925,572,214",75308,"6,155,695"
2021-11-22,MSTTNCC,MSTTNCC,61827973,RC38,"24,624,845","1,101,715","8,616,387","323,609","36,930","42,304","566,885","131,987","71,110,248",8577,"1,943,265"
2021-11-22,MUshO,MUshO,12971051,RK38,"67,311,718","61,106,436","337,142,433","36,704,277","572,510","188,387","14,492,223","9,149,039","2,672,447,718",29821,"6,463,133"
2021-11-22,MV KAOZ,MV KAOZ,48452348,Ri38,"38,852,994","18,662,003","139,161,851","2,182,815","4,279,811","1,626,999","8,778,989","1,793,389","1,798,689,235",29115,"3,658,826"
2021-11-22,MW Hades21,MW Hades21,85349703,RR38,"24,822,788","25,200,513","164,364,924","7,303,483","3,094,629","1,798,895","11,055,073","1,948,433","410,835,068",12299,"1,689,329"
2021-11-22,MadPharoh,MadPharoh,39759597,RR38,"92,982,610","141,828,001","1,461,575,224","13,613,370","5,618,654","9,393,068","85,401,521","27,801,388","11,293,206,060",63665,"5,096,256"
2021-11-22,MaddKING Ragnar,MaddKING Ragnar,70209602,RA38,"55,141,555","22,784,114","266,393,605","1,215,689","1,418,867","1,500,336","11,567,305","7,081,917","1,068,500,576",56557,"3,011,156"
2021-11-22,Marcusᴳᴺᴳ,Marcusᴳᴺᴳ,54977338,RR38,"136,854,926","213,401,766","2,335,953,895","25,345,707","5,940,628","8,389,837","118,906,773","54,818,821","1,273,113,756",72790,"12,456,493"
2021-11-22,MarieJeAnne,MarieJeAnne,83566332,RX38,"29,040,461","4,526,663","27,736,740","618,224","1,168,360","589,154","2,009,874","141,051","341,386,781",29612,"523,485"
2021-11-22,Marsh Farm 1,Marsh Farm 1,1181144,RE38,"37,988,766","1,578,121","20,966,664","2,781",0,"2,217","1,050,522","522,601","4,708,070,512",7755,"2,545,320"
2021-11-22,Maru AF,Maru AF,17736708,RR38,"99,966,663","77,927,453","1,041,456,489","849,416","1,071,855","395,684","47,464,980","28,145,518","3,077,200,317",95829,"14,721,706"
2021-11-22,MarvNNN 46,MarvNNN 46,30236269,RA38,"82,212,641","70,148,437","596,367,899","23,378,287","835,691","1,743,085","30,077,896","14,113,478","5,831,998,179",65888,"4,956,586"
2021-11-22,Mashmattatoe,Mashmattatoe,33910779,RP38,"75,911,754","50,275,264","652,532,833","1,634,899","893,684","1,255,619","28,442,523","18,048,539","14,524,300,328",60341,"5,817,333"
2021-11-22,MatYaki,MatYaki,56267611,RX38,"46,255,487","15,767,558","115,787,646","5,058,003","1,034,726","974,036","6,520,541","2,180,252","2,635,463,349",32522,"3,067,401"
2021-11-22,MeFiSt0ᶤᶺ,MeFiSt0Iᶺ,83571282,RX38,"40,269,289","16,540,306","70,112,322","9,324,014","1,023,166","1,155,502","3,917,330","1,120,294","2,560,718,432",31065,"2,363,914"
2021-11-22,Melo 06,Melo 06,55846661,Rt38,"40,654,483","4,638,757","27,823,933","1,528,937","314,990","630,124","1,892,645","272,061","1,060,868,378",21027,"1,912,478"
2021-11-22,Memorize 150421,Memorize 150421,53399282,Ri38,"29,808,543","16,223,322","96,292,883","2,365,515","4,864,331","2,806,447","4,887,525","1,299,504","369,915,594",13547,"3,577,077"
2021-11-22,Meowkata,Meowkata,13816660,RR38,"72,244,879","26,010,780","330,420,199","212,647","457,430","371,720","17,140,373","7,828,610","3,461,918,748",41696,"5,550,714"
2021-11-22,MetteHit,MetteHit,79910580,RK38,"32,250,552","10,316,547","43,264,473","6,571,257","124,030","175,573","2,791,387","654,300","414,664,442",34618,"898,657"
2021-11-22,Mighty Ares OG,Mighty Ares OG,60222813,RK38,"36,998,000","30,377,378","243,133,241","2,454,628","3,769,377","4,432,058","17,705,097","2,016,218","1,037,178,923",58475,"3,442,257"
2021-11-22,MikeScofield OG,MikeScofield OG,59692706,RX38,"45,153,630","12,659,131","132,732,247","919,098","1,274,803","269,418","7,499,509","2,696,303","1,209,824,244",13480,"3,467,412"
2021-11-22,Mikhæl,MikhAEl,83529205,]t38,"31,266,780","3,944,180","30,021,652","493,762","472,143","540,471","2,193,935","243,869","202,831,884",16718,"540,272"
2021-11-22,Mini HYDRA,Mini HYDRA,34330811,RB38,"36,307,277","3,292,905","33,857,352","60,790","285,305","168,056","2,297,272","481,482","7,699,300,412",12430,"1,692,961"
2021-11-22,Mini Hanie 1,Mini Hanie 1,68760958,OGFa,"27,644,330","7,374,465","53,883,350","252,490","1,212,879","1,554,806","4,189,793","164,497","12,762,787,563",23388,"1,638,810"
2021-11-22,Mini Marsh 01,Mini Marsh 01,1519039,RE38,"35,068,475","2,719,911","31,355,002","5,640",0,"15,451","2,268,433","430,387","3,848,880,986",6409,"1,307,702"
2021-11-22,Mini Marsh 02,Mini Marsh 02,1518877,RE38,"35,080,665","1,120,626","14,177,685",145,0,"4,004","816,790","299,687","2,686,530,725",6624,"1,190,002"
2021-11-22,Mini MongD,Mini MongD,64873354,F380,"28,779,798","125,761","1,118,464",1,"1,939","20,879","102,777",165,"3,295,580,210",3749,"303,607"
2021-11-22,Miniᴳᴺᴳ,Miniᴳᴺᴳ,55136170,F38N,"40,509,745","381,422","4,592,699","16,867","15,447","38,613","180,592","129,903","5,468,435,854",5225,"1,456,685"
2021-11-22,MmDASHᶤᶺ,MmDASHIᶺ,57403982,RX38,"40,731,219","2,107,891","24,290,864","15,752","15,382","7,375","1,716,019","353,363","1,212,208,898",25733,"1,333,259"
2021-11-22,Mmarsh,Mmarsh,6960423,RA38,"83,696,914","71,044,087","820,148,275","818,667","1,219,220","1,854,473","53,290,633","13,861,094","3,060,809,259",62453,"7,658,000"
2021-11-22,MoRpehh,MoRpehh,96675956,RR38,"27,352,166","20,292,936","114,031,968","5,098,694","3,030,204","3,258,773","8,418,857","486,408","212,589,489",21718,"1,186,529"
2021-11-22,MohamadMutasem,MohamadMutasem,90920459,Rg38,"25,927,461","3,221,282","20,172,949","266,797","751,746","912,492","1,083,881","206,366","123,056,089",5775,"928,403"
2021-11-22,Momma Chode,Momma Chode,2743724,RR38,"98,397,389","141,089,628","1,709,568,317","5,470,058","4,109,481","4,319,421","86,083,570","41,107,098","2,727,338,294",68434,"17,613,072"
2021-11-22,MongD2,MongD2,58810130,RK38,"64,316,002","33,796,326","391,660,553","2,889,189","647,600","503,889","20,734,100","9,021,548","2,276,616,657",88157,"3,229,110"
2021-11-22,Moonraiser 2,Moonraiser 2,91433759,,"26,125,553","1,219,106","10,592,799","33,728","126,134","190,424","780,431","88,389","215,070,241",13388,"236,887"
2021-11-22,Moustfa,Moustfa,84061546,RC38,"28,795,753","1,034,823","6,244,313","85,796","212,978","283,802","437,895","14,352","262,145,596",9368,"169,492"
2021-11-22,Mr Almada,Mr Almada,62548492,RC38,"30,252,787","4,621,863","21,429,093","995,718","1,497,052","646,919","1,399,531","82,643","683,694,437",13368,"1,001,308"
2021-11-22,Mr BigTbn,Mr BigTbn,68350663,RP38,"26,873,028","12,518,610","87,113,534","3,808,190","902,561","1,263,776","5,138,999","1,405,084","395,218,342",25631,"3,375,112"
2021-11-22,Mr Bigfish,Mr Bigfish,95676746,RP38,"111,350,297","54,625,176","545,251,790","2,329,082","3,398,705","5,465,726","35,250,760","8,180,903","770,472,845",16817,"2,084,673"
2021-11-22,Mr BushCyrix,Mr BushCyrix,97078494,RP38,"61,592,459","25,788,203","217,366,274","1,334,352","2,341,257","3,689,845","17,079,747","1,343,002","2,172,754,388",31762,"1,653,342"
2021-11-22,Mr GerNbET,Mr GerNbET,95677203,RP38,"25,866,689","9,829,616","64,869,527","2,387,055","799,365","1,636,804","4,388,167","618,225","715,902,260",18493,"728,331"
2021-11-22,Mr Kaoz,Mr Kaoz,55851284,RP38,"60,512,822","59,304,151","467,632,433","5,156,936","9,412,952","8,330,818","31,361,703","5,041,742","3,874,937,646",70705,"5,338,837"
2021-11-22,Mr Lonely Kaoz,Mr Lonely Kaoz,95678089,RP38,"34,760,337","18,208,130","157,472,281","1,307,577","1,553,302","1,935,818","12,186,777","1,224,656","211,711,375",42470,"640,661"
2021-11-22,MrBANvn,MrBANvn,78823033,RP38,"34,938,499","4,565,210","37,412,229","122,965","592,095","645,809","3,046,661","157,680","570,749,545",19584,"1,001,528"
2021-11-22,MrPopeNuts,MrPopeNuts,24577697,RR38,"74,120,499","60,458,674","732,395,743","1,704,218","510,234","962,388","41,845,180","15,436,654","6,377,120,030",109136,"8,372,852"
2021-11-22,Ms Revane,Ms Revane,95667881,,"24,473,598","3,913,914","25,574,016","290,320","802,049","1,071,066","1,538,199","212,280","251,451,079",13957,"1,104,444"
2021-11-22,Mschief Manage,Mschief Manage,76180743,RX38,"38,444,360","48,445,599","187,341,503","33,203,777","112,611","616,299","11,224,791","3,288,121","698,848,056",63026,"3,062,289"
2021-11-22,Murdøc,Murdoc,97560095,RR38,"30,264,492","15,811,297","101,805,466","1,767,583","2,500,187","3,851,764","7,279,074","412,689","193,978,435",17608,"777,213"
2021-11-22,Mve,Mve,3094944,RK38,"55,548,960","37,572,672","451,301,533","1,369,226","1,614,193","1,144,213","22,567,835","10,877,205","4,660,340,436",32937,"6,460,257"
2021-11-22,MyBubbles,MyBubbles,17875970,RA38,"78,760,507","132,345,656","1,600,221,718","14,985,570","819,463","871,927","72,127,595","43,541,101","1,901,726,649",120586,"8,321,463"
2021-11-22,Míck Dundee,Mick Dundee,91393098,RK38,"40,128,912","7,015,072","61,622,483","261,146","745,199","843,674","4,659,590","505,463","223,132,145",21626,"876,226"
2021-11-22,Mᴀᴛsᴜʀɪ,Mᴀᴛsᴜʀɪ,66337482,,"28,049,729","12,079,860","38,991,569","7,816,475","925,542","317,230","2,610,399","410,214","537,706,099",34543,"1,667,137"
2021-11-22,NAIF EVIL,NAIF EVIL,85880212,RK38,"34,465,825","20,385,951","147,967,138","2,559,644","3,776,026","1,976,297","10,948,171","1,125,813","816,810,319",13986,"1,300,829"
2021-11-22,NEBs,NEBs,66371997,RA38,,"236,767,510","2,965,384,646","3,907,214","3,562,648","6,076,817","153,124,598","70,096,233","4,106,312,249","31,246","10,568,067"
2021-11-22,NEMOˢᵃᵈ,NEMOsad,62241563,RX38,"41,879,089","11,314,149","119,972,761","417,065","180,886","722,024","8,324,400","1,669,774","5,610,485,482",26385,"4,320,075"
2021-11-22,NEMOᴹⱽ,NEMOMⱽ,55874646,RP38,"50,818,523","75,870,643","550,699,782","11,301,280","8,454,868","14,375,930","36,074,523","5,664,042","15,522,758,272",104095,"7,730,254"
2021-11-22,NO Rainbow Lexa,NO Rainbow Lexa,55179400,RX38,"29,425,312","1,031,572","9,481,711","178,366","89,044","53,680","515,641","194,841","139,221,227",13128,"779,196"
2021-11-22,NOBÎTA,NOBITA,45486740,RX38,"42,849,087","26,266,395","115,582,881","15,397,365","518,649","763,955","8,331,823","1,254,603","160,522,777",28885,"4,088,237"
2021-11-22,Nail1ÿ,Nail1y,63886129,RA38,"47,304,784","109,738,432","922,398,013","18,377,977","12,401,695","6,053,377","58,840,214","14,065,169","1,286,842,896",35074,"6,501,280"
2021-11-22,Nate1 0,Nate1 0,92123052,MB00,"25,669,280","34,033,718","25,767,656","30,673,211","1,008,633","1,008,567","1,328,466","14,841","2,685,286,842",9374,"275,572"
2021-11-22,Nebu l,Nebu l,33851182,RR38,"74,830,156","74,022,622","620,101,903","18,476,199","4,472,249","6,856,999","30,430,933","13,786,242","4,225,631,401",44450,"6,344,947"
2021-11-22,Nebu ll,Nebu ll,39751049,Rt38,"34,862,777","9,608,685","76,080,407","1,069,769","1,512,410","1,242,071","4,781,535","1,002,900","1,993,929,494",10602,"4,113,773"
2021-11-22,Nemesis523,Nemesis523,63860398,RK38,"54,778,087","6,927,307","45,780,307","862,978","1,807,843","1,641,809","1,686,875","927,802","849,297,670",40006,"2,246,180"
2021-11-22,Nerf ö,Nerf o,95459238,RR38,"104,593,035","73,695,271","748,770,880","3,957,410","1,542,289","4,748,235","54,304,486","9,142,851","588,675,284",9741,"5,048,118"
2021-11-22,Night Färm,Night Farm,66190912,Rv38,"26,791,023","1,321,252","12,217,970","172,603","161,884","68,073","678,645","240,047","1,695,872,802",8422,"3,151,348"
2021-11-22,Nimora V,Nimora V,22967631,Rt38,"28,826,791","1,275,801","13,635,684","20,223","40,979","386,288","456,169","372,142","44,162,211",14681,"1,522,260"
2021-11-22,NjörD Farm,NjorD Farm,66144116,Rv38,"35,290,640","8,789,182","58,711,191","2,455,215","656,829","342,430","5,115,739","218,969","1,025,461,556",27464,"2,546,954"
2021-11-22,NjörD,NjorD,79774474,RK38,"42,028,737","45,281,629","290,684,103","13,408,877","2,777,864","4,023,615","23,507,332","1,563,941","637,559,489",58995,"3,174,528"
2021-11-22,NoTTeA,NoTTeA,15856222,F38S,"28,720,535","291,505","3,130,431","2,339","6,935","87,751","112,451","82,029","2,686,874,956",10248,"502,160"
2021-11-22,Noka AXL,Noka AXL,66715811,F38i,"26,629,719","102,304","1,323,864",1,"6,877","10,105","43,673","41,648","1,083,425,325",6643,"173,195"
2021-11-22,NotSpicyMikee,NotSpicyMikee,5091253,Rg38,"32,323,776","552,663","7,037,852","45,811",0,0,"310,835","196,017","370,227,649",20404,"1,124,287"
2021-11-22,Novalk ALL,Novalk ALL,67116818,RK38,"48,251,222","15,627,341","147,604,983","799,179","1,527,009","1,494,375","9,772,193","2,034,585","964,698,966",59220,"2,370,165"
2021-11-22,Nz Húika,Nz Huika,17647992,F38K,"36,691,359","22,951,106","111,688,853","12,877,125","815,359","750,005","6,568,965","1,939,652","10,802,886,509",36801,"5,741,136"
2021-11-22,Nīght Kīng,Night King,63480706,RK38,"54,771,481","33,586,866","309,059,259","5,360,627","1,874,421","456,233","21,549,834","4,345,751","4,562,209,576",70873,"4,225,520"
2021-11-22,OSkadon OG,OSkadon OG,63921213,RP38,"56,158,951","30,652,301","288,965,738","1,881,751","3,616,129","3,167,465","17,105,185","4,881,771","1,747,678,126",64726,"2,850,125"
2021-11-22,Odysseus シ,Odysseus シ,59797086,F38i,"81,571,853","59,831,411","761,161,783","2,693,466","1,581,074","1,175,598","33,486,691","20,894,582","647,873,271",43454,"2,410,428"
2021-11-22,OmniManToo,OmniManToo,71782184,MEow,"24,555,857","1,462,936","19,028,344","57,231","105,994","14,225","696,171","589,315","2,389,203,958",1945,"254,219"
2021-11-22,Omniscient いち,Omniscient いち,43782411,RR38,"58,562,871","64,954,889","665,257,228","8,133,903","2,949,959","2,369,425","38,177,921","13,323,681","2,901,916,415",90726,"4,710,218"
2021-11-22,Oreana,Oreana,25947549,Hp38,"25,468,274","402,020","536,468","368,904",132,6,"19,716","13,262","4,742,692,313",3757,"657,286"
2021-11-22,Oxiurus Maximus,Oxiurus Maximus,53317858,RA38,"77,081,344","69,609,791","433,077,435","30,551,277","4,879,083","2,475,941","22,676,455","9,027,035","1,182,144,041",50297,"3,173,923"
2021-11-22,PABAN,PABAN,71320446,RR38,"98,673,417","305,942,415","3,830,731,894","4,089,724","2,689,010","3,574,760","210,154,153","85,434,768","7,745,421,176",19630,"11,581,794"
2021-11-22,PALL0,PALL0,16709976,RP38,"72,722,110","93,386,837","734,603,077","30,638,507","2,295,985","5,138,799","40,294,271","15,019,275","1,377,009,364",70213,"7,300,691"
2021-11-22,PERSAIN,PERSAIN,11904784,RA38,"74,764,584","94,597,584","1,174,615,931","2,136,866","512,746","772,214","65,344,095","25,831,663","1,965,539,131",64581,"5,236,997"
2021-11-22,PICCO,PICCO,43307988,RK38,"56,616,727","25,055,758","296,293,518","1,322,153","136,575","480,557","16,849,575","6,266,898","12,231,883,728",90472,"5,038,973"
2021-11-22,PIlyo,PIlyo,91434902,RP38,"25,271,399","4,901,305","38,741,268","909,293","855,343","320,831","2,075,136","740,702","148,268,437",24165,"458,723"
2021-11-22,PM Nicha,PM Nicha,77967742,RR38,"84,115,813","87,995,137","771,763,544","15,601,803","2,344,289","4,839,759","55,959,015","9,250,271","1,922,245,380",72195,"3,256,288"
2021-11-22,PREDATOŔ,PREDATOR,68605432,RK38,"48,100,244","29,420,259","229,273,986","6,903,372","2,768,871","2,451,175","13,338,595","3,958,246","5,326,227,146",47309,"3,466,632"
2021-11-22,PR㋛LETAR,PR㋛LETAR,35224446,Rt38,"46,721,566","34,349,419","369,134,630","1,324,282","1,173,314","1,561,504","24,552,925","5,737,394","1,193,125,343",70542,"4,419,334"
2021-11-22,PT PTT  ジ,PT PTT  ジ,77930129,RA38,"52,672,988","59,191,573","319,486,096","27,102,260","1,937,428","4,497,177","22,089,208","3,565,500","1,903,902,956",68015,"2,708,224"
2021-11-22,Pand4Zinc 永,Pand4Zinc 永,54530345,RA38,"62,878,686","146,903,643","1,632,394,978","15,193,681","1,405,203","1,839,799","95,011,256","33,453,704","2,264,212,781",59084,"3,488,776"
2021-11-22,Paroquetᶤᶺ,ParoquetIᶺ,83714282,RX38,"42,348,774","9,807,528","60,828,880","1,323,373","2,527,895","1,872,344","3,365,928","717,988","390,021,927",34640,"1,163,776"
2021-11-22,Pat king ll,Pat king ll,48649473,F38!,"27,268,891","3,422,574","30,259,078","196,173","811,151","266,668","1,544,077","604,505","1,664,710,308",12037,"2,779,475"
2021-11-22,Pat kingllll,Pat kingllll,62720594,RK38,"54,086,459","27,636,426","270,863,723","2,094,807","5,236,361","1,537,390","12,153,488","6,614,380","2,490,968,496",60681,"5,976,169"
2021-11-22,Persian King 87,Persian King 87,51796131,Ri38,"26,624,703","941,893","10,026,520","52,731","151,873","43,552","433,672","260,065","119,812,249",15043,"2,661,213"
2021-11-22,Phorak,Phorak,11328321,RA38,"62,623,912","49,168,550","638,678,446","674,040","269,125","635,007","31,634,220","15,956,158","6,134,718,533",95906,"7,190,798"
2021-11-22,PhyxiÂ,PhyxiA,16759370,RA38,"82,615,757","125,828,676","1,651,483,487","3,325,029","1,195,703","2,239,139","74,190,558","44,878,247","7,080,797,120",86114,"16,894,678"
2021-11-22,PintossauroRex,PintossauroRex,40299040,RP38,"64,894,417","96,324,633","940,015,910","6,597,933","5,032,408","5,500,237","67,725,054","11,469,001","8,957,547,395",71484,"5,285,540"
2021-11-22,PintossauroRex2,PintossauroRex2,47030081,,"29,994,417","24,556,246","200,772,872","3,097,771","1,411,786","2,721,844","16,005,453","1,319,392","6,095,720,985",30774,"4,927,410"
2021-11-22,Pochemuchka,Pochemuchka,10154350,RR38,"74,367,049","91,544,287","673,548,865","30,236,016","2,276,579","5,500,106","42,968,364","10,563,222","7,903,333,860",74916,"6,901,099"
2021-11-22,PolarT,PolarT,76319094,RE38,"25,981,734","593,390","6,191,375","29,616","29,333","24,724","416,645","93,072","1,935,097,805",6115,"603,303"
2021-11-22,Polcadot,Polcadot,72466066,,"24,964,202","2,073,019","12,937,376","273,242","535,618","195,518","1,034,340","34,301","406,743,262",29173,"385,467"
2021-11-22,Pooty Slayer,Pooty Slayer,75767119,RR38,"81,952,890","39,110,367","321,454,033","2,267,008","5,948,343","5,307,429","22,387,751","3,199,836","799,569,124",17549,"2,954,159"
